"","yr","loc","lat","long","cpueN"
"781",1989,"St. Matthew MTCA",59.66709,-173.87842,155.942082274809
"782",1989,"St. Matthew MTCA",60.01934,-174.60342,69.2770224361274
"783",1990,"St. Matthew Single",60.6745,-172.78559,507.747070314798
"784",1990,"St. Matthew MTCA",60.17142,-173.03083,3440.74098665198
"785",1990,"St. Matthew MTCA",59.98733,-172.68325,704.986675845909
"786",1990,"St. Matthew MTCA",59.79342,-172.83667,742.995526689118
"787",1990,"St. Matthew MTCA",59.49642,-172.77442,76.7355659161909
"788",1990,"St. Matthew MTCA",59.35809,-173.80475,133.416450423752
"789",1990,"St. Matthew MTCA",59.70542,-173.89542,142.712904082187
"790",1990,"St. Matthew MTCA",59.84567,-174.15617,358.713249650987
"791",1990,"St. Matthew MTCA",60.03559,-173.94567,865.471112773972
"792",2000,"St. Matthew MTCA",59.99979,-174.61845,65.8862366651499
"793",2001,"St. Matthew MTCA",59.50411,-172.87576,358.909094600017
"794",2001,"St. Matthew MTCA",59.66702,-172.5637,290.103047425159
"795",2001,"St. Matthew MTCA",59.83148,-172.9097,1055.6779721708
"796",2001,"St. Matthew MTCA",60.00113,-172.63165,80.2880449410332
"797",2001,"St. Matthew MTCA",60.1871,-173.03075,1675.94189957708
"798",2001,"St. Matthew MTCA",60.00172,-173.30655,378.89482138489
"799",2001,"St. Matthew MTCA",60.16741,-173.5709,1020.37812790798
"800",2001,"St. Matthew MTCA",60.33349,-173.42426,541.531410849155
"801",2006,"St. Matthew Single",61.00553,-173.5009,67.6129057779353
"802",2006,"St. Matthew Single",60.67532,-173.4684,361.744752347064
"803",2006,"St. Matthew MTCA",60.29598,-173.37855,4050.71048294035
"804",2006,"St. Matthew MTCA",60.12065,-173.7638,409.389615059015
"805",2006,"St. Matthew MTCA",59.99787,-173.2764,916.509767721659
"806",2006,"St. Matthew MTCA",59.8376,-173.5822,3008.4355460897
"807",2006,"St. Matthew MTCA",59.67214,-173.2407,463.383414823461
"808",2006,"St. Matthew MTCA",59.66719,-171.89075,64.0480979063308
"809",2006,"St. Matthew MTCA",59.83636,-172.2531,129.610297228243
"810",2006,"St. Matthew MTCA",59.99321,-171.9592,136.873111892201
"811",2006,"St. Matthew MTCA",60.33155,-172.0651,67.8204962137945
"812",2013,"St. Matthew Single",58.99572,-175.02576,55.6516279850344
"813",2013,"St. Matthew Single",59.33211,-175.10956,134.893468942907
"814",2013,"St. Matthew MTCA",59.67058,-174.4537,69.911635645256
"815",2013,"St. Matthew MTCA",60.29622,-173.37991,1893.76631189649
"816",2013,"St. Matthew MTCA",60.17635,-173.01953,373.321664829635
"817",2013,"St. Matthew MTCA",60.16278,-172.32795,140.59918595188
"818",1984,"St. Matthew MTCA",60.33309,-174.73184,285.601778147507
"819",1984,"St. Matthew Single",59.99142,-175.28175,436.199741232486
"820",1984,"St. Matthew Single",59.66817,-175.191,287.01497413025
"821",1979,"St. Matthew Single",59.4625,-174.8525,94.9612902935001
"822",1980,"St. Matthew Single",59.33567,-174.45142,128.773594114252
"823",1976,"St. Matthew Single",58.85,-175.13333,311.266728982715
"824",1976,"St. Matthew Single",59.01667,-174.25,167.573968891549
"825",1976,"St. Matthew Single",59.18333,-172.06667,72.6274508802825
"826",1976,"St. Matthew Single",59.65,-173.1,136.185662197384
"827",1976,"St. Matthew Single",59.68333,-173.75,290.50980352113
"828",1976,"St. Matthew Single",59.33333,-174.38333,60.5156144407393
"829",1976,"St. Matthew Single",59.35,-173.75,233.427372015532
"830",1976,"St. Matthew Single",59.35,-173.05,64.0911875938452
"831",1991,"St. Matthew MTCA",59.52467,-172.87175,329.244443990614
"832",1991,"St. Matthew MTCA",59.6765,-172.62075,59.6850593199475
"833",1991,"St. Matthew MTCA",59.84925,-172.87717,95.3233286968831
"834",1991,"St. Matthew MTCA",59.99459,-172.65375,252.154325359659
"835",1991,"St. Matthew MTCA",60.17125,-173.01975,6253.85871487261
"836",1991,"St. Matthew Single",60.69367,-172.77267,778.676470683423
"837",1991,"St. Matthew Single",60.97208,-174.16367,215.059070496971
"838",1991,"St. Matthew Single",60.66408,-174.11734,130.211263068365
"839",1991,"St. Matthew MTCA",60.37625,-174.29775,72.2549004154714
"840",1991,"St. Matthew MTCA",60.30092,-174.62534,73.1214456551155
"841",1991,"St. Matthew MTCA",60.13042,-174.41192,283.064510414443
"842",1991,"St. Matthew MTCA",59.98109,-174.587,73.5763120390566
"843",1991,"St. Matthew MTCA",59.82992,-174.27875,751.669167612062
"844",1991,"St. Matthew MTCA",59.5795,-174.42209,2128.43904469665
"845",1991,"St. Matthew Single",59.31392,-174.28775,591.647652179942
"846",1991,"St. Matthew MTCA",59.27492,-173.85067,141.671447500264
"847",1991,"St. Matthew Single",59.00509,-173.72033,147.999182541486
"848",1991,"St. Matthew Single",59.05442,-174.37534,411.352100061887
"849",1991,"St. Matthew Single",60.70867,-174.78417,158.892998796559
"850",1991,"St. Matthew Single",61.0225,-174.88658,287.953966648349
"851",2001,"St. Matthew MTCA",60.33841,-172.05641,148.705205108467
"852",2001,"St. Matthew MTCA",60.1615,-172.32585,525.019209700544
"853",2001,"St. Matthew MTCA",59.83462,-172.25275,138.705856546478
"854",2001,"St. Matthew MTCA",59.99692,-171.96355,72.431796380628
"855",2001,"St. Matthew MTCA",59.33401,-173.1514,73.2682869737285
"856",2001,"St. Matthew MTCA",59.66641,-173.2323,629.044922654347
"857",2001,"St. Matthew MTCA",59.83458,-173.58011,654.719363634712
"858",2001,"St. Matthew Single",60.66728,-172.78521,395.947525865011
"859",2002,"St. Matthew MTCA",59.6679,-172.5737,70.8109899022193
"860",2002,"St. Matthew MTCA",59.99653,-172.6398,300.392780708903
"861",2002,"St. Matthew MTCA",60.1688,-172.33345,359.433459508721
"862",2002,"St. Matthew Single",60.66948,-172.7994,181.995039582229
"863",2002,"St. Matthew Single",61.0056,-174.18615,69.6770258638653
"864",2013,"St. Matthew Single",60.33745,-175.38624,67.3207798600937
"865",2013,"St. Matthew MTCA",60.01186,-174.60775,466.082131035011
"866",2013,"St. Matthew Single",60.99418,-174.18045,145.07785369505
"867",2013,"St. Matthew MTCA",60.33859,-174.07474,273.8286378941
"868",2013,"St. Matthew MTCA",59.83204,-174.23475,211.356482914414
"869",2013,"St. Matthew MTCA",59.99741,-173.94251,138.95990563395
"870",2013,"St. Matthew MTCA",60.12606,-173.76639,92.565894938013
"871",2013,"St. Matthew MTCA",60.00554,-173.27098,285.004662015079
"872",2013,"St. Matthew MTCA",59.829,-173.58677,274.138182561016
"873",2013,"St. Matthew MTCA",59.65993,-173.87004,138.227973577899
"874",2013,"St. Matthew MTCA",59.49776,-173.50272,274.211400424006
"875",2013,"St. Matthew MTCA",59.33256,-173.79354,68.6226797636861
"876",2013,"St. Matthew Single",58.9925,-173.70962,207.977083999155
"877",2013,"St. Matthew MTCA",59.98886,-172.58311,73.8093126131858
"878",2013,"St. Matthew MTCA",59.83139,-172.92008,71.3758643827323
"879",2013,"St. Matthew MTCA",59.68225,-173.24139,193.018282397153
"880",2013,"St. Matthew MTCA",59.50137,-172.8854,62.027206676879
"881",2013,"St. Matthew MTCA",59.33133,-173.14486,66.8730533820067
"882",2013,"St. Matthew Single",58.99929,-173.06505,73.4386882256763
"883",1982,"St. Matthew Single",59.65884,-171.89117,72.2378337241177
"884",1982,"St. Matthew Single",59.97784,-171.9635,503.861913331778
"885",1982,"St. Matthew Single",60.37725,-172.16825,2185.1656109657
"886",1982,"St. Matthew Single",60.6695,-172.74958,147.446650987543
"887",1982,"St. Matthew Single",60.64617,-173.35692,659.334146516008
"888",1982,"St. Matthew Single",60.31308,-173.395,10376.2264030437
"889",1982,"St. Matthew Single",59.97159,-173.28059,2295.88210880257
"890",1982,"St. Matthew Single",59.33617,-173.1845,668.011008987827
"891",1982,"St. Matthew Single",59.68658,-173.25875,1960.34925215139
"892",1982,"St. Matthew Single",60.021,-174.58284,1780.46801618681
"893",1982,"St. Matthew Single",60.34225,-174.72459,689.082497190799
"894",1982,"St. Matthew Single",60.99592,-175.56792,125.979499486416
"895",1982,"St. Matthew Single",60.65109,-175.49334,60.25427939051
"896",1987,"St. Matthew MTCA",60.34683,-172.069,528.800803617036
"897",1987,"St. Matthew MTCA",60.16959,-172.30442,1440.68388771309
"898",1987,"St. Matthew MTCA",60.01392,-171.97775,258.050504174746
"899",1987,"St. Matthew MTCA",59.83809,-172.23759,208.256843570459
"900",1992,"St. Matthew MTCA",60.33142,-172.06783,390.823560906603
"901",1992,"St. Matthew MTCA",60.17133,-172.33008,1652.85358025992
"902",1992,"St. Matthew MTCA",59.99909,-172.61175,2264.29064540046
"903",1992,"St. Matthew MTCA",60.15725,-173.02917,4604.0576456476
"904",1992,"St. Matthew MTCA",59.79867,-172.8475,608.512313453328
"905",1992,"St. Matthew MTCA",59.66634,-172.56175,69.0961386923667
"906",1992,"St. Matthew MTCA",59.49417,-172.85867,324.009899608175
"907",1992,"St. Matthew Single",58.98742,-173.71775,633.503248245945
"908",1992,"St. Matthew MTCA",59.33759,-173.80217,845.459739679449
"909",1992,"St. Matthew MTCA",59.67125,-173.8695,524.889476246791
"910",1992,"St. Matthew MTCA",59.83475,-174.23642,581.762517204595
"911",1992,"St. Matthew MTCA",60.00034,-173.9525,817.977306163696
"912",1992,"St. Matthew MTCA",60.16842,-174.35567,403.750653717352
"913",1992,"St. Matthew MTCA",60.33409,-174.06775,388.81187952981
"914",1992,"St. Matthew Single",60.66809,-172.76684,1510.84990981877
"915",1992,"St. Matthew Single",61.00184,-174.18342,66.5241496263531
"916",1992,"St. Matthew Single",60.66133,-174.81675,64.801979921635
"917",1992,"St. Matthew MTCA",60.33209,-174.7155,201.875326858676
"918",1992,"St. Matthew MTCA",59.99692,-174.6015,424.990714614698
"919",1992,"St. Matthew MTCA",59.67175,-174.44809,246.260557659519
"920",1992,"St. Matthew Single",59.32959,-174.45017,430.955975904158
"921",2002,"St. Matthew Single",60.99544,-172.1721,60.9974087339356
"922",2002,"St. Matthew MTCA",60.33369,-172.0677,147.32551688477
"923",2002,"St. Matthew MTCA",59.82337,-172.90026,207.873246574766
"924",2002,"St. Matthew MTCA",60.00433,-173.3106,272.403923526233
"925",2002,"St. Matthew MTCA",60.17521,-173.01781,445.751556245703
"926",2002,"St. Matthew MTCA",60.33099,-173.42865,794.467784978932
"927",2002,"St. Matthew Single",60.67645,-173.49386,68.3213565485885
"928",2002,"St. Matthew MTCA",60.16066,-173.57285,653.450964519138
"929",2002,"St. Matthew MTCA",59.67212,-173.84345,60.4382447860462
"930",2017,"St. Matthew Single",60.66409,-175.46869,69.0229048410765
"931",2017,"St. Matthew MTCA",59.99051,-173.94197,77.2117762481514
"932",2017,"St. Matthew MTCA",59.8355,-174.23115,294.837229414561
"933",2017,"St. Matthew MTCA",59.66321,-173.87824,152.1006584778
"934",2017,"St. Matthew MTCA",59.83035,-172.92197,142.292272163045
"935",2017,"St. Matthew Single",60.66782,-172.74432,1748.15183315905
"936",2017,"St. Matthew MTCA",60.16668,-172.33478,144.287461450284
"937",2017,"St. Matthew MTCA",60.17716,-173.02194,350.948594074109
"938",2017,"St. Matthew MTCA",59.99877,-173.33656,171.161042061195
"939",2017,"St. Matthew MTCA",59.83518,-173.59114,138.595027138806
"940",2017,"St. Matthew MTCA",59.6686,-173.23837,129.964202964154
"941",2017,"St. Matthew MTCA",59.5015,-172.8889,66.8089105571595
"942",2017,"St. Matthew MTCA",59.49745,-173.50613,73.6829015753678
